Id,SalePrice
1642,202625.41526591877
1643,211895.8478717989
1644,217784.99296994542
1645,200163.06103890558
1646,159933.95981708833
1647,167724.2945762518
1648,134322.90359569553
1649,138551.15526879102
1650,126703.12240959641
1651,132469.13349120365
1652,99750.63050463898
1653,108037.29558122413
1654,153675.37309414498
1655,151728.68835059952
1656,151673.79359884674
1657,154552.87656375783
1658,148304.1891109426
1659,147012.4927831755
1660,147683.16007077857
1661,440527.21398749354
1662,402194.6610509807
1663,371254.07069633866
1664,538836.4696714547
1665,298716.3835579685
1666,343455.87981360394
1667,342476.32163142896
1668,318264.24500644376
1669,305295.3125709934
1670,345163.2278982293
1671,233019.73638630813
1672,484892.42633318156
1673,289665.0845045723
1674,252186.60810940136
1675,175489.61522570613
1676,174695.2161773655
1677,209057.43860591564
1678,481332.0195836909
1679,385539.26808975264
1680,302974.41287152376
1681,258626.0460556905
1682,286048.84268042224
1683,184609.57171766544
1684,174250.94250371534
1685,164844.70732028648
1686,169116.46072317628
1687,169734.7896831253
1688,179469.45808956987
1689,182621.9745404015
1690,186301.65345136766
1691,176344.58225772614
1692,288461.4781608801
1693,173177.80167165247
1694,177663.6426564301
1695,177752.53237181454
1696,291741.8873874187
1697,180218.58771618034
1698,380105.03494146274
1699,316697.457881495
1700,223269.27168498046
1701,244862.43101815434
1702,253258.04648666902
1703,250299.0346503671
1704,295866.9646221138
1705,237479.02931118791
1706,515017.41246697016
1707,205271.75650230382
1708,195060.41200568486
1709,289417.04339554923
1710,213670.74441966723
1711,255789.02237915454
1712,230096.96999414085
1713,241745.10520624777
1714,197204.92757420684
1715,185778.1354571353
1716,186708.56527920777
1717,168663.4507491856
1718,129636.34328722637
1719,192525.35317836914
1720,249547.27066984796
1721,173004.52757137065
1722,123809.57105359354
1723,157712.67341193862
1724,213734.08973190008
1725,216607.13369924529
1726,175307.10601817252
1727,151105.51238542655
1728,183946.79516819914
1729,160895.71339326198
1730,169190.82646896993
1731,117383.46632101788
1732,125037.71369838776
1733,112024.55379838923
1734,128806.25205867924
1735,128634.37485065122
1736,115366.20660350693
1737,365146.72762648447
1738,198488.44528364573
1739,300551.67982260196
1740,179233.59560006193
1741,175815.49194897158
1742,153822.25584068915
1743,161935.36174313055
1744,292217.34923212655
1745,201500.01468925335
1746,218510.58887635783
1747,211783.4083607369
1748,203667.46593841672
1749,153825.0729853009
1750,137182.7069521129
1751,234484.24634659794
1752,119616.30107731119
1753,148784.60625192086
1754,213073.8195686992
1755,164556.56841033502
1756,137889.59600102593
1757,119281.5227955795
1758,150047.91166109353
1759,170550.71500454276
1760,165152.3233299236
1761,152302.16057903325
1762,176810.27099590722
1763,174088.74558223123
1764,115725.20162825345
1765,178759.11568249748
1766,192929.86633931895
1767,220905.91105063478
1768,146235.55706761338
1769,181247.98654927255
1770,155186.7714368248
1771,135660.23943342018
1772,133841.6434784824
1773,127375.26094543186
1774,131034.06926855266
1775,134618.77886213394
1776,132045.8180539008
1777,113079.01210785181
1778,141208.02517614237
1779,114558.65589088373
1780,194332.1813324678
1781,135045.6403305885
1782,95620.74360444215
1783,130536.09431416698
1784,101367.1243147683
1785,108619.55106518623
1786,164968.64658447553
1787,167966.04205609197
1788,62536.144349283655
1789,102878.85562367621
1790,85108.52105568057
1791,191447.99930942725
1792,157077.7623883653
1793,137654.89181091177
1794,151065.47375734375
1795,137116.5078451102
1796,122240.85807184392
1797,126064.30238916149
1798,121276.19091947332
1799,112405.01585777086
1800,117110.77813600758
1801,132899.20854637498
1802,161626.2144284033
1803,157130.90893941763
1804,142029.23933802076
1805,136380.5403937871
1806,115904.03068378425
1807,135895.91824771435
1808,141902.8362593395
1809,124450.61427136228
1810,147842.16514962883
1811,93527.75384896513
1812,92727.51270766654
1813,112321.13289090931
1814,103318.81443999328
1815,60605.734755931
1816,90903.3752068791
1817,103911.70991413535
1818,143130.14477824204
1819,119465.03270836329
1820,61596.48107310914
1821,122341.93510910895
1822,158382.5569333376
1823,61726.69822678459
1824,130740.69353327411
1825,121293.15691859162
1826,90741.24230628254
1827,107448.66465942498
1828,132683.46799792285
1829,109269.70372371424
1830,148260.93571810075
1831,186934.36102653743
1832,64233.76121758907
1833,138911.37793060226
1834,124758.83866407452
1835,166903.6721252726
1836,125928.53748295453
1837,93873.04360381106
1838,129665.7341535557
1839,80931.63679510377
1840,142955.58053989676
1841,127871.0236240779
1842,75961.94224366394
1843,130278.28307034244
1844,132757.1173634525
1845,133128.29765200336
1846,155565.98813237651
1847,154346.61353676993
1848,56452.450593705435
1849,124837.84645919074
1850,117762.07684035308
1851,143560.24623205388
1852,125067.4310099296
1853,121788.08067255307
1854,168385.35202162483
1855,151012.42519666412
1856,202511.24560615135
1857,171861.75877832
1858,137027.91474111157
1859,126091.87683463692
1860,142115.51550603178
1861,126091.87683463692
1862,335586.2414996233
1863,326060.7285490838
1864,326060.7285490838
1865,313054.2734312675
1866,324694.96194624505
1867,251057.33433073096
1868,327996.94367943285
1869,193702.3818733428
1870,258958.7803948251
1871,256171.5923318225
1872,165182.49947468008
1873,228048.16022224465
1874,138990.27989559536
1875,212998.7583710043
1876,188126.91725598407
1877,206620.03424825484
1878,201743.99731334782
1879,127499.54181116796
1880,139678.70108218517
1881,219178.76213045703
1882,247039.15279744318
1883,183535.0530735998
1884,197246.31661283047
1885,260465.53044154064
1886,303136.5321705782
1887,211960.5055365171
1888,353223.7758750053
1889,168485.06148103398
1890,120789.11253628535
1891,135003.6834887912
1892,104732.93237152656
1893,129673.5822438011
1894,123893.14596852491
1895,150532.60842954981
1896,117206.75869738794
1897,113199.3313315161
1898,109613.00238838716
1899,149700.80283613974
1900,157716.23240601848
1901,173675.135407071
1902,140915.04953021772
1903,212479.81145580937
1904,147676.45850238475
1905,185762.5062104241
1906,166906.88265922345
1907,208024.88053736123
1908,126527.41393776113
1909,138377.020130353
1910,133715.24618395598
1911,210158.167221519
1912,289156.0985807724
1913,143492.05795432042
1914,80430.13043985821
1915,341210.8640989023
1916,83262.04559662387
1917,277163.57097454363
1918,148042.03163162974
1919,167436.1857140158
1920,172733.9726031327
1921,429704.70049678267
1922,334305.88046448526
1923,204330.98427357053
1924,216353.7444596535
1925,205162.01983657366
1926,429177.70561596984
1927,145749.7561312825
1928,178348.58653552245
1929,125088.10334779273
1930,134633.89179900775
1931,150247.58168824177
1932,145079.35493245022
1933,162967.54336369908
1934,175055.41838397252
1935,179120.43151172742
1936,181186.72338285894
1937,181890.91359385435
1938,171583.03002989438
1939,233382.50196290232
1940,192272.76271419556
1941,173858.33655209476
1942,177056.97464769462
1943,210953.6584354314
1944,311411.8750682894
1945,381571.31652823
1946,155537.299728016
1947,276126.4505281539
1948,178480.58169825122
1949,213493.23133754008
1950,177959.1892331257
1951,242698.59635795566
1952,208081.81065276274
1953,163961.7358938514
1954,193493.5430338011
1955,127212.32121528391
1956,294109.7380635505
1957,165208.71343275794
1958,308104.979238691
1959,138774.33097799303
1960,118702.8225952574
1961,116975.34409817203
1962,99560.47145911238
1963,107286.53912922402
1964,107179.48551342323
1965,149301.66629074508
1966,156696.2645262572
1967,283407.89855595416
1968,465124.57829432574
1969,399624.28536654083
1970,436867.18944014335
1971,382869.14221618406
1972,390781.18452420784
1973,271986.3043547211
1974,310086.12553076434
1975,517122.9720492633
1976,275235.6986859001
1977,330704.29669188126
1978,345015.261656989
1979,318975.20050740754
1980,187593.41676497227
1981,326809.95874236757
1982,233051.08055051375
1983,211670.57511346941
1984,163575.67672000141
1985,208920.46709230595
1986,198534.13125040836
1987,172366.20995096557
1988,168227.78029736647
1989,185379.25641438333
1990,207238.56300784915
1991,252861.5900215048
1992,206050.22979881498
1993,170888.46810715305
1994,243726.6812032509
1995,187820.65789892786
1996,244263.77226575091
1997,317632.7314861478
1998,354996.63518175366
1999,238051.03019609273
2000,298771.3642099194
2001,250534.00596059224
2002,239891.66494980222
2003,261050.1843536324
2004,258834.43412169168
2005,236801.51438081835
2006,223361.57636261813
2007,254143.9235725316
2008,198128.951305467
2009,172505.66759002098
2010,194215.4854926373
2011,142167.1971585923
2012,178345.95594754865
2013,170077.97907627624
2014,162279.7236245476
2015,187687.14090141992
2016,171254.41984411166
2017,184606.4373727202
2018,114260.44581443023
2019,130428.12244813243
2020,107340.89836665601
2021,105387.12893521195
2022,195299.0490631356
2023,140862.45565937387
2024,219568.17752208046
2025,308234.9810109403
2026,166823.60618980794
2027,139301.18802812946
2028,158520.0657545185
2029,157923.6256413474
2030,256080.5092283046
2031,240573.6208544056
2032,261426.19792647898
2033,265003.7836804514
2034,155313.05810378096
2035,210655.99237029123
2036,188922.40151841615
2037,199205.44029184955
2038,237306.6075283296
2039,216162.81423583356
2040,335367.50081405445
2041,263696.2589407178
2042,198780.210754984
2043,171684.66681369685
2044,181710.5754154022
2045,209191.47748462035
2046,144979.48984783987
2047,151680.507969914
2048,143430.39532520552
2049,141943.80270924972
2050,195404.20229129354
2051,105664.35958056574
2052,138192.48240862956
2053,152287.0814398126
2054,87104.5573714221
2055,160585.81155615658
2056,136633.81868776528
2057,120885.33336545054
2058,222120.01288235467
2059,135351.73392172818
2060,165720.57550876238
2061,188503.2172301739
2062,133751.95482172864
2063,116255.47773482172
2064,146423.2029270535
2065,128838.24792933799
2066,175310.23511824408
2067,114786.48045566055
2068,128773.46545075589
2069,87839.63078979775
2070,99615.55417838562
2071,91503.46711185161
2072,125617.46658190223
2073,149719.85980236434
2074,182529.80447232048
2075,142538.7689935136
2076,135438.418683729
2077,135529.20667530166
2078,119554.67643127397
2079,137295.11746215099
2080,126731.918860995
2081,124228.1247886142
2082,113350.00717238756
2083,141047.20292941126
2084,115201.29556168683
2085,121831.68626306843
2086,132571.37404563813
2087,127298.78128274507
2088,90924.0190646255
2089,70307.14979485811
2090,130168.50285587806
2091,115492.04319671367
2092,132826.99499523663
2093,128744.533843271
2094,135910.73108571826
2095,151595.72731768672
2096,83135.33956708942
2097,90637.16862512426
2098,163958.79148659413
2099,73329.76822243583
2100,95702.32050985134
2101,126802.83782745832
2102,137652.94694087986
2103,108567.36753929137
2104,120736.88254374405
2105,110347.88791575063
2106,68354.55041235307
2107,241319.79453052822
2108,117699.42935634262
2109,118237.14121620083
2110,123413.33394868442
2111,162059.05254987854
2112,136729.57678073447
2113,110557.8265776667
2114,113235.96063200624
2115,148972.30746260157
2116,124921.79713428175
2117,150075.2110226551
2118,107877.56015284435
2119,100734.64127265973
2120,109118.52563187559
2121,108071.97723360115
2122,92315.40449895956
2123,100928.21281932395
2124,181936.4731093827
2125,122926.2685557706
2126,132455.16180140598
2127,168188.5882481213
2128,124183.68366309581
2129,120054.52231730106
2130,156163.37440292502
2131,179959.96267027213
2132,133139.42518555807
2133,131221.04231437296
2134,129996.30847381035
2135,115902.61617160274
2136,58841.60820619397
2137,119838.55902567548
2138,135772.51579435944
2139,154538.2792947383
2140,139301.8550783987
2141,143390.38777172635
2142,117554.67396279049
2143,131992.3495040647
2144,113914.86173942353
2145,134358.38015910273
2146,168323.51272703605
2147,162299.68795326448
2148,142514.147267684
2149,144069.59298640233
2150,218686.43288231437
2151,123319.70964860392
2152,184518.09384727632
2153,173488.92549874948
2154,96173.24624413255
2155,130555.84205835492
2156,236399.82246326364
2157,217052.83720526463
2158,232700.9398387742
2159,204076.22463676526
2160,174354.6905244969
2161,249444.41731820191
2162,371235.0481902427
2163,337132.8310176387
2164,254088.47085829423
2165,178287.86324115132
2166,144159.68671147834
2167,220921.14214769134
2168,184897.861109486
2169,186241.01014137437
2170,213048.55709240428
2171,148312.0489367414
2172,144360.89766581156
2173,159435.51953349807
2174,223121.6719190434
2175,306109.8756424916
2176,353214.82527394907
2177,232723.22219951835
2178,213941.63822858984
2179,135994.51735203096
2180,237050.4683961342
2181,191004.62109671783
2182,226431.97132699972
2183,185323.11646609992
2184,125746.54808433267
2185,123655.27394209192
2186,148263.25808750896
2187,156313.5774062853
2188,156735.20951370153
2189,219053.9070606681
2190,79629.87985296595
2191,80571.66666779315
2192,90464.69073187215
2193,97579.66857889785
2194,99933.52069865949
2195,113856.35080221784
2196,106437.4442417927
2197,114179.72251499604
2198,163504.2716123688
2199,180752.85067562934
2200,135581.27387374165
2201,151302.8662149294
2202,215034.1724919239
2203,134112.7696613212
2204,169939.43775909356
2205,104515.80151768497
2206,131566.972016346
2207,206530.8189093241
2208,246686.80883613057
2209,207950.9300892844
2210,130731.93303242576
2211,131789.13150289096
2212,127096.44872801853
2213,101581.93675755986
2214,137389.67755690677
2215,108535.52271899926
2216,157584.67623528582
2217,106551.45368725066
2218,74533.626373398
2219,89104.75190198183
2220,93823.73051641072
2221,341210.8640989023
2222,253581.91822695878
2223,281666.4635298476
2224,221419.65122583084
2225,145475.9138095957
2226,199542.47011404196
2227,177660.7633923198
2228,282731.1564818839
2229,248029.1929840512
2230,165880.92659924054
2231,237655.7781575769
2232,191578.5308555916
2233,169440.5990591512
2234,245352.0318687734
2235,197211.61314227353
2236,261613.64893257653
2237,365399.88448346104
2238,212528.4050154607
2239,128942.6535177916
2240,162627.50836437073
2241,167913.4438378419
2242,131226.70497131115
2243,134330.56460744614
2244,108782.34569057779
2245,103598.52393254873
2246,153892.14660703365
2247,111833.01648854995
2248,131365.9486192014
2249,129805.11739579412
2250,148841.65462828384
2251,110277.11088966347
2252,180503.39342655087
2253,155877.67217203783
2254,177144.81632806553
2255,196585.99054349828
2256,191304.19165851627
2257,196729.83592434676
2258,171700.38972165005
2259,173973.6868652747
2260,172002.72547817053
2261,196736.05031611698
2262,208727.81044262857
2263,323255.6991103337
2264,433502.0966527333
2265,184001.1578219568
2266,267405.1515750494
2267,348573.2603359088
2268,356551.03212333727
2269,151893.2980806558
2270,189326.45159688182
2271,211304.0757559638
2272,202991.04293180938
2273,157356.61305646057
2274,161031.49157931548
2275,178690.2367186543
2276,174874.5111571262
2277,192309.15131125317
2278,152841.85956129705
2279,119482.56270706518
2280,130512.8978193462
2281,159785.86038962624
2282,181052.15959636914
2283,106303.46910855673
2284,105143.31581847233
2285,153749.8680726614
2286,122249.9529707215
2287,348134.16637589264
2288,264550.713870085
2289,396060.40931324626
2290,429466.9047049715
2291,343979.95249633206
2292,409626.58366320987
2293,504768.0028227415
2294,370741.55606032093
2295,475596.8421145133
2296,270712.69092276506
2297,296853.2162019159
2298,318891.35693397815
2299,345280.60984697007
2300,321484.4564212825
2301,283644.7523488368
2302,231023.45306710736
2303,224216.3726263881
2304,254254.49864110845
2305,177036.45839786524
2306,173355.095145356
2307,181853.17287178081
2308,236290.83372516392
2309,268848.26028910873
2310,217434.03411938937
2311,191013.64501188142
2312,167247.81058653345
2313,172551.80280499486
2314,184255.82237730583
2315,171851.037180624
2316,200566.2122675525
2317,179335.15009804614
2318,170927.93115505276
2319,180066.8548234284
2320,194356.84490185487
2321,242418.3447751361
2322,174402.60360974068
2323,183747.20426997452
2324,174512.75022448224
2325,201669.22950226706
2326,171556.97304826818
2327,204072.4224598546
2328,210288.75096841034
2329,177505.37569879336
2330,173468.6510473761
2331,340334.9114895695
2332,404332.5044292408
2333,319402.32301837415
2334,250809.04530004505
2335,252195.66864972658
2336,312948.6181735424
2337,203369.4025300047
2338,279818.5346961219
2339,223988.541715898
2340,424085.6957881547
2341,204771.60041611642
2342,229394.88581644345
2343,210588.54078000205
2344,235707.86725166562
2345,253326.32633458555
2346,216475.26772124734
2347,183661.70704468203
2348,226649.34640788662
2349,158552.05783003042
2350,281274.5842492964
2351,238044.93871871303
2352,257747.68938771682
2353,226652.07742756695
2354,131471.94768592058
2355,158412.45584278286
2356,146762.84437539103
2357,190489.06112211084
2358,187912.16596880762
2359,121251.78910142547
2360,109835.21598910063
2361,140598.49765600884
2362,260552.04920440962
2363,134338.8222188934
2364,156023.53788987256
2365,216265.21685296917
2366,200164.3706161735
2367,229888.09370236358
2368,196608.2637617214
2369,224350.86997400422
2370,163299.22203281883
2371,150627.5927087396
2372,174238.1402499531
2373,253165.59318173863
2374,274520.9275455268
2375,237402.90566127968
2376,285852.7817738039
2377,347856.1354730149
2378,140037.4778074507
2379,198084.2882506984
2380,139713.72830592847
2381,150714.21948656734
2382,185669.76418152865
2383,194284.2998307203
2384,228848.64077423498
2385,160201.97469467125
2386,122972.31076154418
2387,136559.8830775365
2388,107181.15958623291
2389,128291.59509507785
2390,149306.79263142013
2391,143229.46721793804
2392,116031.3067111709
2393,173383.4958238463
2394,138913.3202959198
2395,215468.47611421742
2396,134328.84024327245
2397,210213.88728488854
2398,142614.95188176248
2399,58774.7670241852
2400,58759.037299150106
2401,109391.23083739787
2402,136111.60193306417
2403,151806.6023170206
2404,144533.97610952967
2405,163358.85047920258
2406,143714.2129136116
2407,125229.1324819556
2408,133438.8486549579
2409,125356.79399954909
2410,170629.17757304604
2411,122093.26919642981
2412,154982.37764909433
2413,130621.76901779571
2414,138917.9592951536
2415,140897.99033597458
2416,136769.0169799171
2417,129510.78152023273
2418,130989.75241696653
2419,127393.32766795489
2420,121556.66984351439
2421,152415.1147075799
2422,113106.86021663946
2423,139185.58638521552
2424,161600.02805045363
2425,221162.29793968142
2426,144489.32381073417
2427,119270.09475175574
2428,194578.59500278547
2429,117763.16722740929
2430,135218.92465401362
2431,104547.26898809032
2432,140076.08993087104
2433,146203.17730458826
2434,134747.70317897337
2435,142252.98765189713
2436,107225.72344500164
2437,101994.20362355612
2438,126317.45817764266
2439,114413.73597661984
2440,124031.49487461417
2441,100497.12711992174
2442,102416.97123926983
2443,127832.1071577473
2444,125728.74108527458
2445,78397.83467126994
2446,136452.01497570527
2447,199358.59194630192
2448,133334.52510464416
2449,105246.44268598311
2450,149837.22559195114
2451,114530.09406376346
2452,223961.7618567791
2453,101594.38168057628
2454,127992.54588869019
2455,112661.21984220918
2456,136054.5791330458
2457,125689.10221383357
2458,120037.69826356061
2459,104078.81409458612
2460,136847.9850397762
2461,106613.39926200749
2462,131042.62859554321
2463,115872.09646558412
2464,155577.83321785845
2465,118661.71185906121
2466,98894.1329362695
2467,150597.26508346718
2468,78065.12777353561
2469,70742.29028604415
2470,201757.3663077017
2471,205965.32581447085
2472,176185.79967020522
2473,117978.48842119898
2474,93688.40461495874
2475,234593.45415255084
2476,99990.59755386152
2477,116107.83984439619
2478,173225.78239714267
2479,115391.55416649567
2480,155963.0095654492
2481,119098.11210115938
2482,128118.25151502265
2483,107693.26424810202
2484,118271.71809917095
2485,118582.69424921073
2486,152455.88844822848
2487,184002.62897104115
2488,170097.86292079807
2489,149232.44974958777
2490,168726.48850736153
2491,99166.86972621072
2492,165476.50713713645
2493,150881.52962582317
2494,168646.99173140334
2495,103764.30952294677
2496,243094.00108424196
2497,147180.97582711262
2498,108140.17046609723
2499,103939.1724407294
2500,123823.21562508619
2501,140912.55936258737
2502,144270.86146686555
2503,89516.1316126235
2504,185022.23245965087
2505,214295.78286617057
2506,259513.02398972795
2507,306787.6491782373
2508,257412.20804054418
2509,212560.82051038244
2510,222758.18480922468
2511,176479.56462206176
2512,200059.4691473737
2513,193691.09177010233
2514,227967.43938383163
2515,145399.4782755186
2516,158168.26302271156
2517,133104.60584823604
2518,152324.85283932323
2519,193049.9989124755
2520,204619.95101221296
2521,183230.61748205835
2522,206209.2389062489
2523,127929.06502843797
2524,136662.4426823656
2525,146939.471423381
2526,129801.20978619809
2527,111548.31071999257
2528,132356.55640731173
2529,124950.08858531172
2530,124142.19616846589
2531,217544.57090617163
2532,206524.93419722095
2533,188812.34274288334
2534,229521.72846331843
2535,299088.79222897923
2536,240544.93578641693
2537,235854.88414079312
2538,180600.89385141103
2539,180332.45528314047
2540,168151.8857852683
2541,180874.56438941468
2542,154415.97992794926
2543,131995.2447682375
2544,119508.90724086983
2545,138052.41118780413
2546,137219.12882192899
2547,146671.6553668897
2548,150383.70704418747
2549,150828.13346973556
2550,453705.5349054615
2551,132575.06210489647
2552,125868.05292646645
2553,75550.1312907124
2554,106342.54168442554
2555,124737.33876855942
2556,103060.75251169341
2557,118798.60594821724
2558,157007.44288930172
2559,126629.56750207924
2560,137827.5106847525
2561,140992.0716414436
2562,131602.56082516705
2563,141790.46103319907
2564,180294.1746508546
2565,144133.79068048135
2566,138583.07506421368
2567,124549.50409849553
2568,182566.0079266655
2569,189596.34058881033
2570,129825.72061978752
2571,173139.5002043766
2572,179575.74436065232
2573,213318.60743724174
2574,239072.92517695657
2575,134835.47873020452
2576,133248.82329696807
2577,147837.1711200837
2578,91688.77005194823
2579,77217.25969408314
2580,139105.9093380717
2581,135227.23777089853
2582,126988.86819470221
2583,332587.5535699519
2584,159696.69825974753
2585,192407.14946715295
2586,210786.70118103747
2587,220119.12650510893
2588,163779.76212169547
2589,158042.13816138534
2590,201872.1326208103
2591,221881.98664711596
2592,198907.57379416548
2593,253379.02053222107
2594,180325.6591794323
2595,221285.456798231
2596,333086.4237912283
2597,188091.21997962194
2598,249415.19055078737
2599,322915.5348131766
2600,184048.96509941205
2601,152285.61021163547
2602,82755.81974733286
2603,92868.5806692971
2604,88969.50481426674
2605,80095.97734460299
2606,142516.01153591013
2607,189693.41324127247
2608,200850.55515364753
2609,161026.84145346016
2610,110837.78842347479
2611,148697.21457100092
2612,161174.22029923712
2613,135585.72249273208
2614,124623.92938971758
2615,150316.13341952805
2616,143281.43086458143
2617,195829.3450098649
2618,207735.2638031475
2619,198610.27196209732
2620,180907.77669188209
2621,182086.18961520388
2622,182452.93167775415
2623,238844.1371382868
2624,289786.5508706792
2625,310522.97237832437
2626,165083.18374990436
2627,191483.1242844025
2628,411965.02072345745
2629,496352.6539200054
2630,329400.4246782296
2631,420035.16719905107
2632,410661.1234457795
2633,275892.97848044755
2634,386188.49379570666
2635,153165.31299331103
2636,183969.19972045484
2637,164881.30457135703
2638,242722.6406837013
2639,186927.6041072742
2640,150468.26606488947
2641,104154.98692265242
2642,191704.40703706924
2643,111343.93454417579
2644,128826.4646337172
2645,105763.68469479185
2646,99402.39927459092
2647,101648.05951696647
2648,138505.18274052755
2649,145368.36731521186
2650,151339.59255527024
2651,148067.23819603483
2652,402006.6950412083
2653,254980.3943255195
2654,232113.1517431651
2655,399835.7372490838
2656,325169.50880277366
2657,316976.9625673995
2658,269115.0614297385
2659,286200.77684821805
2660,325796.5358649014
2661,331091.1400538166
2662,356603.82170435064
2663,282998.3677215631
2664,258024.84063939168
2665,313074.31020961853
2666,270017.1084898365
2667,162893.46284554794
2668,186402.10681342837
2669,169171.45600269828
2670,283984.7574493787
2671,185435.1058932454
2672,181609.0676791173
2673,192235.32062565404
2674,187746.64776130812
2675,168228.6398599535
2676,179113.07033463998
2677,199910.89379191233
2678,271256.0140264365
2679,274565.2272564929
2680,278150.86675181263
2681,394823.30176802713
2682,334058.55018720496
2683,536479.0119809842
2684,306828.32053533354
2685,340881.19765118917
2686,241936.99415411873
2687,358911.397694063
2688,226236.6295218495
2689,214579.26818519147
2690,449205.8542584984
2691,168293.4856642885
2692,129432.57629866598
2693,191497.20712184405
2694,130119.31679088043
2695,184425.6690535855
2696,178515.87072877205
2697,182573.91009137037
2698,187242.81012926
2699,168866.8006797465
2700,150905.3844178699
2701,153107.24475949386
2702,113320.47507269884
2703,144551.9623541755
2704,142049.75247934874
2705,120090.8642157515
2706,111640.30928191486
2707,126663.59057992027
2708,139971.24331834278
2709,106812.16041429444
2710,131232.36825643622
2711,256791.00322757504
2712,359723.6793930725
2713,158415.0775989621
2714,152422.10479132127
2715,155618.11654373727
2716,157961.81439217547
2717,178884.97533278234
2718,220033.36942870246
2719,154179.0989451617
2720,177801.83574438747
2721,136354.12990723047
2722,163805.58592430098
2723,161499.84278241114
2724,122531.38441040757
2725,127396.24016533836
2726,147505.50784043095
2727,186970.96493067945
2728,168632.9323643493
2729,157803.09322201696
2730,145276.4359790863
2731,137366.9888276497
2732,120774.96631718606
2733,170391.4448518258
2734,155383.03095011777
